SOUNDS/cz/SYSTEM;0000.wav;nula
SOUNDS/cz/SYSTEM;0001.wav;jedna
SOUNDS/cz/SYSTEM;0002.wav;dva
SOUNDS/cz/SYSTEM;0003.wav;3
SOUNDS/cz/SYSTEM;0004.wav;4
SOUNDS/cz/SYSTEM;0005.wav;5
SOUNDS/cz/SYSTEM;0006.wav;6
SOUNDS/cz/SYSTEM;0007.wav;7
SOUNDS/cz/SYSTEM;0008.wav;8
SOUNDS/cz/SYSTEM;0009.wav;9
SOUNDS/cz/SYSTEM;0010.wav;10
SOUNDS/cz/SYSTEM;0011.wav;11
SOUNDS/cz/SYSTEM;0012.wav;12
SOUNDS/cz/SYSTEM;0013.wav;13
SOUNDS/cz/SYSTEM;0014.wav;14
SOUNDS/cz/SYSTEM;0015.wav;15
SOUNDS/cz/SYSTEM;0016.wav;16
SOUNDS/cz/SYSTEM;0017.wav;17
SOUNDS/cz/SYSTEM;0018.wav;18
SOUNDS/cz/SYSTEM;0019.wav;19
SOUNDS/cz/SYSTEM;0020.wav;20
SOUNDS/cz/SYSTEM;0021.wav;21
SOUNDS/cz/SYSTEM;0022.wav;22
SOUNDS/cz/SYSTEM;0023.wav;23
SOUNDS/cz/SYSTEM;0024.wav;24
SOUNDS/cz/SYSTEM;0025.wav;25
SOUNDS/cz/SYSTEM;0026.wav;26
SOUNDS/cz/SYSTEM;0027.wav;27
SOUNDS/cz/SYSTEM;0028.wav;28
SOUNDS/cz/SYSTEM;0029.wav;29
SOUNDS/cz/SYSTEM;0030.wav;30
SOUNDS/cz/SYSTEM;0031.wav;31
SOUNDS/cz/SYSTEM;0032.wav;32
SOUNDS/cz/SYSTEM;0033.wav;33
SOUNDS/cz/SYSTEM;0034.wav;34
SOUNDS/cz/SYSTEM;0035.wav;35
SOUNDS/cz/SYSTEM;0036.wav;36
SOUNDS/cz/SYSTEM;0037.wav;37
SOUNDS/cz/SYSTEM;0038.wav;38
SOUNDS/cz/SYSTEM;0039.wav;39
SOUNDS/cz/SYSTEM;0040.wav;40
SOUNDS/cz/SYSTEM;0041.wav;41
SOUNDS/cz/SYSTEM;0042.wav;42
SOUNDS/cz/SYSTEM;0043.wav;43
SOUNDS/cz/SYSTEM;0044.wav;44
SOUNDS/cz/SYSTEM;0045.wav;45
SOUNDS/cz/SYSTEM;0046.wav;46
SOUNDS/cz/SYSTEM;0047.wav;47
SOUNDS/cz/SYSTEM;0048.wav;48
SOUNDS/cz/SYSTEM;0049.wav;49
SOUNDS/cz/SYSTEM;0050.wav;50
SOUNDS/cz/SYSTEM;0051.wav;51
SOUNDS/cz/SYSTEM;0052.wav;52
SOUNDS/cz/SYSTEM;0053.wav;53
SOUNDS/cz/SYSTEM;0054.wav;54
SOUNDS/cz/SYSTEM;0055.wav;55
SOUNDS/cz/SYSTEM;0056.wav;56
SOUNDS/cz/SYSTEM;0057.wav;57
SOUNDS/cz/SYSTEM;0058.wav;58
SOUNDS/cz/SYSTEM;0059.wav;59
SOUNDS/cz/SYSTEM;0060.wav;60
SOUNDS/cz/SYSTEM;0061.wav;61
SOUNDS/cz/SYSTEM;0062.wav;62
SOUNDS/cz/SYSTEM;0063.wav;63
SOUNDS/cz/SYSTEM;0064.wav;64
SOUNDS/cz/SYSTEM;0065.wav;65
SOUNDS/cz/SYSTEM;0066.wav;66
SOUNDS/cz/SYSTEM;0067.wav;67
SOUNDS/cz/SYSTEM;0068.wav;68
SOUNDS/cz/SYSTEM;0069.wav;69
SOUNDS/cz/SYSTEM;0070.wav;70
SOUNDS/cz/SYSTEM;0071.wav;71
SOUNDS/cz/SYSTEM;0072.wav;72
SOUNDS/cz/SYSTEM;0073.wav;73
SOUNDS/cz/SYSTEM;0074.wav;74
SOUNDS/cz/SYSTEM;0075.wav;75
SOUNDS/cz/SYSTEM;0076.wav;76
SOUNDS/cz/SYSTEM;0077.wav;77
SOUNDS/cz/SYSTEM;0078.wav;78
SOUNDS/cz/SYSTEM;0079.wav;79
SOUNDS/cz/SYSTEM;0080.wav;80
SOUNDS/cz/SYSTEM;0081.wav;81
SOUNDS/cz/SYSTEM;0082.wav;82
SOUNDS/cz/SYSTEM;0083.wav;83
SOUNDS/cz/SYSTEM;0084.wav;84
SOUNDS/cz/SYSTEM;0085.wav;85
SOUNDS/cz/SYSTEM;0086.wav;86
SOUNDS/cz/SYSTEM;0087.wav;87
SOUNDS/cz/SYSTEM;0088.wav;88
SOUNDS/cz/SYSTEM;0089.wav;89
SOUNDS/cz/SYSTEM;0090.wav;90
SOUNDS/cz/SYSTEM;0091.wav;91
SOUNDS/cz/SYSTEM;0092.wav;92
SOUNDS/cz/SYSTEM;0093.wav;93
SOUNDS/cz/SYSTEM;0094.wav;94
SOUNDS/cz/SYSTEM;0095.wav;95
SOUNDS/cz/SYSTEM;0096.wav;96
SOUNDS/cz/SYSTEM;0097.wav;97
SOUNDS/cz/SYSTEM;0098.wav;98
SOUNDS/cz/SYSTEM;0099.wav;99
SOUNDS/cz/SYSTEM;0100.wav;sto
SOUNDS/cz/SYSTEM;0101.wav;dvěsta
SOUNDS/cz/SYSTEM;0102.wav;třista
SOUNDS/cz/SYSTEM;0103.wav;čtyřista
SOUNDS/cz/SYSTEM;0104.wav;pětset
SOUNDS/cz/SYSTEM;0105.wav;šestset
SOUNDS/cz/SYSTEM;0106.wav;sedmset
SOUNDS/cz/SYSTEM;0107.wav;osmset
SOUNDS/cz/SYSTEM;0108.wav;devětset
SOUNDS/cz/SYSTEM;0109.wav;tisíc
SOUNDS/cz/SYSTEM;0110.wav;tisíce
SOUNDS/cz/SYSTEM;0111.wav;jeden
SOUNDS/cz/SYSTEM;0112.wav;jedno
SOUNDS/cz/SYSTEM;0113.wav;dvě
SOUNDS/cz/SYSTEM;0114.wav;celá
SOUNDS/cz/SYSTEM;0115.wav;celé
SOUNDS/cz/SYSTEM;0116.wav;celých
SOUNDS/cz/SYSTEM;0117.wav;mínus
SOUNDS/cz/SYSTEM;volt0.wav;volt
SOUNDS/cz/SYSTEM;volt1.wav;volty
SOUNDS/cz/SYSTEM;volt2.wav;voltů
SOUNDS/cz/SYSTEM;volt3.wav;voltu
SOUNDS/cz/SYSTEM;amp0.wav;ampér
SOUNDS/cz/SYSTEM;amp1.wav;ampéry
SOUNDS/cz/SYSTEM;amp2.wav;ampérů
SOUNDS/cz/SYSTEM;amp3.wav;ampéru
SOUNDS/cz/SYSTEM;mamp0.wav;miliampér
SOUNDS/cz/SYSTEM;mamp1.wav;miliampéry
SOUNDS/cz/SYSTEM;mamp2.wav;miliampérů
SOUNDS/cz/SYSTEM;mamp3.wav;miliampéru
SOUNDS/cz/SYSTEM;knot0.wav;uzel
SOUNDS/cz/SYSTEM;knot1.wav;uzly
SOUNDS/cz/SYSTEM;knot2.wav;uzlů
SOUNDS/cz/SYSTEM;knot3.wav;uzlu
SOUNDS/cz/SYSTEM;mps0.wav;metr za sekundu
SOUNDS/cz/SYSTEM;mps1.wav;metry za sekundu
SOUNDS/cz/SYSTEM;mps2.wav;metrů za sekundu
SOUNDS/cz/SYSTEM;mps3.wav;metru za sekundu
SOUNDS/cz/SYSTEM;fps0.wav;stopa za sekundu
SOUNDS/cz/SYSTEM;fps1.wav;stopy za sekundu
SOUNDS/cz/SYSTEM;fps2.wav;stop za sekundu
SOUNDS/cz/SYSTEM;fps3.wav;stopy za sekundu
SOUNDS/cz/SYSTEM;kph0.wav;kilometr za hodinu
SOUNDS/cz/SYSTEM;kph1.wav;kilometry za hodinu
SOUNDS/cz/SYSTEM;kph2.wav;kilometrů za hodinu
SOUNDS/cz/SYSTEM;kph3.wav;kilometru za hodinu
SOUNDS/cz/SYSTEM;mph0.wav;míle za hodinu
SOUNDS/cz/SYSTEM;mph1.wav;míle za hodinu
SOUNDS/cz/SYSTEM;mph2.wav;mil za hodinu
SOUNDS/cz/SYSTEM;mph3.wav;míle za hodinu
SOUNDS/cz/SYSTEM;meter0.wav;metr
SOUNDS/cz/SYSTEM;meter1.wav;metry
SOUNDS/cz/SYSTEM;meter2.wav;metrů
SOUNDS/cz/SYSTEM;meter3.wav;metru
SOUNDS/cz/SYSTEM;foot0.wav;stopa
SOUNDS/cz/SYSTEM;foot1.wav;stopy
SOUNDS/cz/SYSTEM;foot2.wav;stop
SOUNDS/cz/SYSTEM;foot3.wav;stopy
SOUNDS/cz/SYSTEM;celsius0.wav;stupeň celsia
SOUNDS/cz/SYSTEM;celsius1.wav;stupně celsia
SOUNDS/cz/SYSTEM;celsius2.wav;stupňů celsia
SOUNDS/cz/SYSTEM;celsius3.wav;stupně celsia
SOUNDS/cz/SYSTEM;fahr0.wav;stupeň fahrenheita
SOUNDS/cz/SYSTEM;fahr1.wav;stupně fahrenheita
SOUNDS/cz/SYSTEM;fahr2.wav;stupňů fahrenheita
SOUNDS/cz/SYSTEM;fahr3.wav;stupně fahrenheita
SOUNDS/cz/SYSTEM;percent0.wav;procento
SOUNDS/cz/SYSTEM;percent1.wav;procenta
SOUNDS/cz/SYSTEM;percent2.wav;procent
SOUNDS/cz/SYSTEM;percent3.wav;procenta
SOUNDS/cz/SYSTEM;mamph0.wav;miliampérhodina
SOUNDS/cz/SYSTEM;mamph1.wav;miliampérhodiny
SOUNDS/cz/SYSTEM;mamph2.wav;miliampérhodin
SOUNDS/cz/SYSTEM;mamph3.wav;miliampérhodiny
SOUNDS/cz/SYSTEM;watt0.wav;vat
SOUNDS/cz/SYSTEM;watt1.wav;vaty
SOUNDS/cz/SYSTEM;watt2.wav;vatů
SOUNDS/cz/SYSTEM;watt3.wav;vatu
SOUNDS/cz/SYSTEM;mwatt0.wav;milivat
SOUNDS/cz/SYSTEM;mwatt1.wav;milivaty
SOUNDS/cz/SYSTEM;mwatt2.wav;milivatů
SOUNDS/cz/SYSTEM;mwatt3.wav;milivatu
SOUNDS/cz/SYSTEM;db0.wav;decibel
SOUNDS/cz/SYSTEM;db1.wav;decibely
SOUNDS/cz/SYSTEM;db2.wav;decibelů
SOUNDS/cz/SYSTEM;db3.wav;decibelu
SOUNDS/cz/SYSTEM;rpm0.wav;otáčka za minutu
SOUNDS/cz/SYSTEM;rpm1.wav;otáčky za minutu
SOUNDS/cz/SYSTEM;rpm2.wav;otáček za minutu
SOUNDS/cz/SYSTEM;rpm3.wav;otáčky za minutu
SOUNDS/cz/SYSTEM;g0.wav;gé
SOUNDS/cz/SYSTEM;g1.wav;gé
SOUNDS/cz/SYSTEM;g2.wav;gé
SOUNDS/cz/SYSTEM;g3.wav;gé
SOUNDS/cz/SYSTEM;degree0.wav;stupeň
SOUNDS/cz/SYSTEM;degree1.wav;stupně
SOUNDS/cz/SYSTEM;degree2.wav;stupňů
SOUNDS/cz/SYSTEM;degree3.wav;stupně
SOUNDS/cz/SYSTEM;rad0.wav;radián
SOUNDS/cz/SYSTEM;rad1.wav;radiány
SOUNDS/cz/SYSTEM;rad2.wav;radiánů
SOUNDS/cz/SYSTEM;rad3.wav;radiánu
SOUNDS/cz/SYSTEM;ml0.wav;mililitr
SOUNDS/cz/SYSTEM;ml1.wav;mililitry
SOUNDS/cz/SYSTEM;ml2.wav;mililitrů
SOUNDS/cz/SYSTEM;ml3.wav;mililitru
SOUNDS/cz/SYSTEM;founce0.wav;dutá unce
SOUNDS/cz/SYSTEM;founce1.wav;duté unce
SOUNDS/cz/SYSTEM;founce2.wav;dutých uncí
SOUNDS/cz/SYSTEM;founce3.wav;duté unce
SOUNDS/cz/SYSTEM;hour0.wav;hodina
SOUNDS/cz/SYSTEM;hour1.wav;hodiny
SOUNDS/cz/SYSTEM;hour2.wav;hodin
SOUNDS/cz/SYSTEM;hour3.wav;hodiny
SOUNDS/cz/SYSTEM;minute0.wav;minuta
SOUNDS/cz/SYSTEM;minute1.wav;minuty
SOUNDS/cz/SYSTEM;minute2.wav;minut
SOUNDS/cz/SYSTEM;minute3.wav;minuty
SOUNDS/cz/SYSTEM;second0.wav;sekunda
SOUNDS/cz/SYSTEM;second1.wav;sekundy
SOUNDS/cz/SYSTEM;second2.wav;sekund
SOUNDS/cz/SYSTEM;second3.wav;sekundy
SOUNDS/cz/SYSTEM;midtrim.wav;střed trimu
SOUNDS/cz/SYSTEM;maxtrim.wav;maximum trimu
SOUNDS/cz/SYSTEM;mintrim.wav;minimum trimu
SOUNDS/cz/SYSTEM;timovr1.wav;stopky 1 doběhly
SOUNDS/cz/SYSTEM;timovr2.wav;stopky 2 doběhly
SOUNDS/cz/SYSTEM;timovr3.wav;stopky 3 doběhly
SOUNDS/cz/SYSTEM;lowbatt.wav;baterie rádia je vybitá
SOUNDS/cz/SYSTEM;inactiv.wav;zapoměl jsi na mě!
SOUNDS/cz/SYSTEM;thralert.wav;plyn není na nule
SOUNDS/cz/SYSTEM;swalert.wav;přepínače nejsou ve výchozí poloze
SOUNDS/cz/SYSTEM;eebad.wav;neplatná eeprom
SOUNDS/cz/SYSTEM;hello.wav;Oupn najn iks
SOUNDS/cz/SYSTEM;bye.wav;Tak zase příště!
SOUNDS/cz/SYSTEM;timer20.wav;dvacet sekund
SOUNDS/cz/SYSTEM;timer30.wav;třicet sekund
SOUNDS/cz/SYSTEM;a1_org.wav;A1,nízká
SOUNDS/cz/SYSTEM;a1_red.wav;A1,kritická
SOUNDS/cz/SYSTEM;a2_org.wav;A2,nízká
SOUNDS/cz/SYSTEM;a2_red.wav;A2,kritická
SOUNDS/cz/SYSTEM;a3_org.wav;A3,nízká
SOUNDS/cz/SYSTEM;a3_red.wav;A3,kritická
SOUNDS/cz/SYSTEM;a4_org.wav;A4,nízká
SOUNDS/cz/SYSTEM;a4_red.wav;A4,kritická
SOUNDS/cz/SYSTEM;rssi_org.wav;nízký RF signál
SOUNDS/cz/SYSTEM;rssi_red.wav;kritický RF signál
SOUNDS/cz/SYSTEM;swr_red.wav;problém s anténou rádia
SOUNDS/cz/SYSTEM;telemko.wav;telemetrie ztracena
SOUNDS/cz/SYSTEM;telemok.wav;telemetrie je funkční
SOUNDS/cz/SYSTEM;trainko.wav;trenér port odpojen
SOUNDS/cz/SYSTEM;trainok.wav;trenér port připojen
SOUNDS/cz/SYSTEM;sensorko.wav;senzor ztracen
SOUNDS/cz/SYSTEM;servoko.wav;servo přetíženo
SOUNDS/cz/SYSTEM;rxko.wav;r f přebuzeno
SOUNDS/cz/SYSTEM;modelpwr.wav;receiver still connected
SOUNDS/cz;podvo0.wav;podvozek je zasunut
SOUNDS/cz;podvo1.wav;podvozek je vysunut
SOUNDS/cz;klapk1.wav;klapky jsou zapnuty
SOUNDS/cz;klapk0.wav;klapky jsou vypnuty
SOUNDS/cz;trene1.wav;trenér je zapnut
SOUNDS/cz;trene0.wav;trenér je vypnutý
SOUNDS/cz;motor0.wav;motor je vypnut
SOUNDS/cz;motor1.wav;motor je aktivován
SOUNDS/cz;vysoko.wav;jsi příliš vysoko
SOUNDS/cz;nizko.wav;jsi příliš nízko
SOUNDS/cz;bat0.wav;baterie modelu je vybitá
SOUNDS/cz;palivo.wav;dochází palivo
SOUNDS/cz;nsigna.wav;nízký signál!
SOUNDS/cz;ksigna.wav;kritický signál!
SOUNDS/cz;rrychl.wav;rychlý režim aktivován
SOUNDS/cz;rtermi.wav;termický režim aktivován
SOUNDS/cz;rnorm.wav;normální režim aktivován
SOUNDS/cz;rstart.wav;režim start aktivován
SOUNDS/cz;prista.wav;režim přistání aktivován
SOUNDS/cz;vario0.wav;vario je zapnuto
SOUNDS/cz;vario1.wav;vario je vypnuto
SOUNDS/cz;start1.wav;start povolen
SOUNDS/cz;fm-1.wav;letový režim jedna
SOUNDS/cz;fm-2.wav;letový režim dva
SOUNDS/cz;fm-3.wav;letový režim tři
SOUNDS/cz;fm-4.wav;letový režim čtyři
SOUNDS/cz;fm-5.wav;letový režim pět
SOUNDS/cz;fm-6.wav;letový režim šest
SOUNDS/cz;fm-7.wav;letový režim sedm
SOUNDS/cz;fm-8.wav;letový režim osm
